customer_id,age,tenure_years,product_count,avg_balance,has_mortgage,salary_deposit_flag,digital_engagement,branch_visits_last_q,complaints_12m,nps_bucket,promo_exposure,fee_events_12m,rate_sensitivity,card_spend_monthly,quarter,state,wallet_share,next_state,wallet_share_next,age_group,tenure_group
2121,69,3.31,7,97008.25266960025,0,1,0.1441304245184593,5,0,0,1,3,0.276950169,713.1495356615733,t2,STAY,0.8153,STAY,0.7591,60+,2-5 yrs
2122,81,4.08,3,11351.296665928634,0,1,0.8077831412032362,4,0,0,0,3,0.7434082745619242,2788.3394877880332,t2,STAY,0.8552,STAY,0.864,60+,2-5 yrs
2123,57,4.97,5,35905.142908110356,1,1,0.7660417203959243,2,0,1,0,10,0.434562246,757.5972520779779,t2,STAY,0.9208,STAY,0.9236,51-60,2-5 yrs
2124,58,4.79,3,60335.19575349688,0,0,0.5046514596103558,5,0,0,0,5,0.37829912688729,3936.456318945122,t2,LEAVE,0.053,LEAVE,0.0547,51-60,2-5 yrs
2125,67,2.33,7,13165.125947125463,0,0,0.5031856674297118,0,0,-1,0,1,0.5893993019665654,3124.7686786413283,t2,STAY,1.0,STAY,1.0,60+,2-5 yrs
2126,35,14.85,7,12129.51643081253,1,1,0.4122528932273746,4,0,0,1,4,0.4798043581329844,4364.441249449129,t2,STAY,0.9112,STAY,0.8932,31-40,10+ yrs
2127,38,4.9,7,17505.142414139777,0,1,1.0,0,0,1,0,5,0.1318005520558503,1161.79441,t2,STAY,0.8438,STAY,0.8786,31-40,2-5 yrs
2128,59,7.33,3,28560.685796783742,1,0,0.3640531879096745,2,0,0,1,1,0.4224383523947774,3474.4488300968646,t2,STAY,0.9258,STAY,0.8609,51-60,5-10 yrs
2129,22,7.46,3,7126.809806636227,1,0,0.2486250693215622,1,0,1,1,3,0.2169785607095667,2004.5528209859465,t2,STAY,0.9362,STAY,0.9022,18-30,5-10 yrs
2130,39,1.97,5,34239.03315928723,1,1,0.2561032706793886,2,0,1,1,4,0.14409073239056,2584.396414,t2,STAY,0.8448,STAY,0.9905,31-40,0-2 yrs
2131,66,4.5,6,7138.7331284719885,0,1,1.0,3,0,-1,0,0,0.3669903451120809,1916.4294921713108,t2,STAY,0.848,STAY,0.8578,60+,2-5 yrs
2132,83,8.48,4,61986.05135966562,0,0,0.7990759647997564,2,0,1,0,1,0.4756177757224022,830.4951330889859,t2,STAY,0.9442,STAY,0.9135,60+,5-10 yrs
2133,52,11.85,6,33223.52414,1,0,0.6823635341524087,3,1,1,0,0,0.2218364216486197,2425.3446661604594,t2,STAY,0.7763,STAY,0.9567,51-60,10+ yrs
2134,44,4.56,7,101774.19845758531,0,1,0.6165066805007576,2,0,-1,0,4,0.507596717,2717.899973407587,t2,STAY,0.9799,STAY,0.7719,41-50,2-5 yrs
2135,47,2.24,6,37610.06608169518,1,0,0.2539128872258094,1,0,0,1,3,0.512100636,669.2085980699837,t2,STAY,1.0,STAY,0.8279,41-50,2-5 yrs
2136,63,3.87,3,17260.77109850358,1,0,0.6536682894691471,1,1,0,0,0,0.6360189270244271,3022.686823135883,t2,STAY,0.8609,STAY,0.8389,60+,2-5 yrs
2137,54,4.44,2,11626.686460747083,0,0,0.6326981451542405,3,0,-1,1,1,0.4557379212886451,2883.131331842295,t2,SPLIT,0.4523,STAY,0.8024,51-60,2-5 yrs
2138,19,4.34,4,26665.152615633335,0,0,0.8031625486256326,0,1,1,1,1,0.6401813432195305,983.8285170769484,t2,STAY,0.9162,STAY,0.8476,18-30,2-5 yrs
2139,54,3.16,5,21499.813275502664,0,1,0.8317860788925434,0,0,-1,0,0,0.6576237166082628,2294.9223391373457,t2,STAY,0.8418,STAY,0.7639,51-60,2-5 yrs
2140,44,2.07,6,56892.06913586616,0,0,0.3247927656103825,0,0,-1,0,1,0.1846400629552949,1039.6253029761926,t2,STAY,0.9016,STAY,0.97,41-50,2-5 yrs
2141,64,2.65,3,10478.75283936496,0,1,0.9645154196242988,2,0,0,1,2,0.8478863810460877,3065.7366656068375,t2,STAY,0.8639,STAY,0.8252,60+,2-5 yrs
2142,76,3.89,2,110937.42697174396,0,1,0.7131740315041171,4,0,1,1,1,0.7439249392098757,813.6686201019606,t2,STAY,0.9796,STAY,0.8522,60+,2-5 yrs
2143,82,8.4,3,61072.78040663608,1,0,0.7826826336330895,3,1,1,0,1,0.4376346640217394,5948.852878656592,t2,STAY,0.8822,STAY,0.8375,60+,5-10 yrs
2144,58,10.24,5,18716.88049262454,0,1,0.2424160818130494,3,0,-1,1,3,0.3031288830482865,5672.779498468917,t2,STAY,0.988,SPLIT,0.4951,51-60,10+ yrs
2145,42,5.96,2,92805.08551770292,1,0,0.4917648607385179,4,0,-1,1,2,0.6683421731651964,3772.918522959955,t2,STAY,0.902,STAY,0.8083,41-50,5-10 yrs
2146,47,2.71,3,11772.216778676777,0,1,0.7356190503646887,1,0,1,0,2,0.3583695505449953,10449.90451077234,t2,STAY,0.8179,STAY,0.9913,41-50,2-5 yrs
2147,29,4.03,2,25964.14513,1,0,0.5389282814681936,1,1,0,1,2,0.2833331038947722,6537.799366451195,t2,STAY,0.8061,STAY,0.9104,18-30,2-5 yrs
2148,80,1.21,7,7933.290396288568,0,1,0.2816728484461485,1,0,-1,0,0,0.4277263211600641,4202.269442054025,t2,STAY,1.0,STAY,0.9645,60+,0-2 yrs
2149,74,11.97,4,96495.86194813105,0,1,1.0,2,0,-1,0,4,0.739152388,7380.752873604108,t2,SPLIT,0.5759,SPLIT,0.7413,60+,10+ yrs
2150,75,3.64,6,5896.360348978375,1,0,0.4721330464765276,1,0,1,0,3,0.7922742767873336,1617.176793120937,t2,STAY,0.8391,STAY,0.8694,60+,2-5 yrs
2151,39,6.98,4,6957.995040884778,1,0,0.401255468,4,1,1,0,1,0.8720834252351912,1099.1138039765767,t2,STAY,0.9088,STAY,0.8255,31-40,5-10 yrs
2152,39,9.84,1,13256.31755452645,0,0,0.9123047003456444,2,0,0,0,2,0.449689958519386,4369.104914334599,t2,SPLIT,0.6482,SPLIT,0.6411,31-40,5-10 yrs
2153,75,13.83,2,63440.57625555598,1,1,0.8262785651772735,3,0,0,0,3,0.4666879269708555,1638.8282052189936,t2,STAY,0.8582,STAY,0.9249,60+,10+ yrs
2154,54,8.93,6,47281.57240685275,1,0,0.3293725654394135,2,0,1,1,1,0.4679042934385213,4144.966483602911,t2,STAY,0.8409,STAY,1.0,51-60,5-10 yrs
2155,65,4.32,4,24285.639864836023,1,1,0.7864495430436594,0,0,1,0,1,0.3706252143238503,903.5598590141444,t2,SPLIT,0.4082,STAY,0.8418,60+,2-5 yrs
2156,50,7.53,5,49768.671013477106,1,0,0.3178802381688136,1,0,0,1,2,0.364186373,999.4264294381512,t2,STAY,0.9038,STAY,0.9255,41-50,5-10 yrs
2157,47,13.55,6,20083.80444458018,1,0,1.0,2,1,1,0,0,0.4124212102147505,486.32040679119314,t2,LEAVE,0.0459,LEAVE,0.0346,41-50,10+ yrs
2158,60,3.62,4,30882.440211643738,1,0,0.4836168785750263,2,1,1,0,1,0.8750754877630522,664.6113007894036,t2,LEAVE,0.0207,LEAVE,0.0751,51-60,2-5 yrs
2159,72,2.0,5,82568.27951619985,0,0,0.588810278,4,0,0,0,2,0.3280229885101821,2463.094296226236,t2,STAY,1.0,STAY,0.9363,60+,0-2 yrs
2160,40,3.17,2,18082.59046178759,1,1,0.1698706750353457,4,0,0,0,2,0.5436464930453949,508.3958495826285,t2,STAY,0.8744,STAY,0.9013,31-40,2-5 yrs
2161,72,7.24,2,11931.07838,1,1,0.8181540204950265,6,0,1,1,0,0.62063953,741.9360750270702,t2,STAY,0.9614,SPLIT,0.3106,60+,5-10 yrs
2162,34,4.39,2,32089.92418289786,0,1,0.3704923642765126,2,2,-1,0,0,0.9237226674027484,879.4336657106608,t2,LEAVE,0.0994,LEAVE,0.0143,31-40,2-5 yrs
2163,44,5.28,3,39823.77783789046,0,1,0.6082730407289726,1,2,0,1,0,0.5599022059382851,1252.5937081178831,t2,STAY,0.9301,STAY,0.7986,41-50,5-10 yrs
2164,79,7.94,5,24061.255969293154,0,0,0.7588227403840415,2,0,-1,1,0,0.444254783,1956.9213748191696,t2,STAY,0.901,STAY,0.847,60+,5-10 yrs
2165,81,3.13,7,49153.5844135904,1,1,1.0,3,0,-1,0,0,0.303476732,10553.413925837076,t2,STAY,0.8283,STAY,0.9996,60+,2-5 yrs
2166,79,5.13,4,18750.818635644915,1,1,0.8724265570678033,0,0,-1,0,2,0.3212265399005425,3695.856272996059,t2,STAY,0.7873,STAY,0.8629,60+,5-10 yrs
2167,39,3.98,5,24392.641981464487,1,0,0.5041844648700737,0,0,0,0,3,0.4977085243798634,1063.692475552882,t2,STAY,0.8884,STAY,0.9136,31-40,2-5 yrs
2168,74,13.24,7,29722.508688428617,1,1,1.0,1,0,1,0,3,0.4385021793563554,1844.274255061289,t2,STAY,0.9328,STAY,0.9847,60+,10+ yrs
2169,80,8.77,5,27719.428339830574,1,1,0.1992487328614288,3,0,-1,0,3,0.4882439592967657,1114.2127203289604,t2,STAY,0.9585,SPLIT,0.309,60+,5-10 yrs
2170,83,4.41,2,80066.85910482293,0,0,0.053574974,2,0,1,0,2,0.6161088655318131,4009.4093746893177,t2,STAY,0.9108,STAY,1.0,60+,2-5 yrs
2171,19,4.26,2,29603.414843732025,1,1,0.150101796732073,2,0,1,1,2,0.3692274615382681,2999.5406077097905,t2,STAY,0.9964,STAY,0.9111,18-30,2-5 yrs
2172,67,14.08,5,17272.627328157043,0,1,0.7773057166964014,2,0,0,0,2,0.5751119885300983,1109.6608753725202,t2,STAY,0.9529,STAY,0.8725,60+,10+ yrs
2173,84,13.44,3,33603.495093883226,1,0,0.5615903483678673,3,0,1,1,3,0.7079010512413009,2557.487490638686,t2,STAY,0.9518,STAY,0.8043,60+,10+ yrs
2174,69,7.21,2,49369.13311796362,1,1,1.0,0,0,1,0,1,0.1347377610098336,2720.200333,t2,STAY,0.9551,STAY,1.0,60+,5-10 yrs
2175,33,5.43,5,40920.57833256329,0,0,0.4207009538935481,2,0,0,1,1,0.5352662813649847,1898.9015449252795,t2,STAY,0.8566,STAY,0.9237,31-40,5-10 yrs
2176,69,2.36,5,39145.70765359298,1,1,0.8578591348524789,2,0,0,0,1,0.7872316582603333,2571.989644773293,t2,STAY,0.9822,STAY,0.8668,60+,2-5 yrs
2177,25,3.19,2,6644.600740800341,1,0,0.9154967116732532,2,0,1,1,3,0.5842973338701839,3041.050579,t2,STAY,0.9232,STAY,0.9119,18-30,2-5 yrs
2178,50,2.23,1,2998.867230547429,1,1,0.6479714085199391,3,0,-1,1,4,0.374844199,12296.907770042464,t2,STAY,0.84,STAY,0.8294,41-50,2-5 yrs
2179,59,10.06,6,61096.60817266752,0,1,0.2512683943839217,4,0,0,0,2,0.6230892714661573,5315.187324627316,t2,STAY,0.8075,STAY,0.9575,51-60,10+ yrs
2180,48,2.38,3,31291.0050603902,1,0,0.4269524572961106,3,0,-1,0,0,0.3952574758308056,760.8905093585707,t2,STAY,1.0,LEAVE,0.0645,41-50,2-5 yrs
2181,64,4.23,5,21649.509271011877,0,0,0.7275552830264431,3,0,0,0,1,0.6768615988072666,2266.610877294246,t2,SPLIT,0.6118,STAY,0.9317,60+,2-5 yrs
2182,34,1.4,2,38386.08957223485,1,0,1.0,2,0,-1,0,2,0.5942600277468895,12276.817142610564,t2,STAY,0.8267,STAY,0.9866,31-40,0-2 yrs
2183,58,1.85,3,102934.48002406165,1,1,1.0,4,0,1,1,2,0.8817143267598972,2510.4005828787676,t2,STAY,0.9312,STAY,0.8437,51-60,0-2 yrs
2184,61,8.15,5,68242.64438614475,1,1,0.4243548609834721,1,0,0,1,2,0.4793850405364441,9511.663604951846,t2,STAY,1.0,STAY,0.8643,60+,5-10 yrs
2185,60,6.58,1,47561.38436984411,0,1,0.3681515496918672,1,0,1,0,3,0.5890796663634338,19147.616268045127,t2,SPLIT,0.356,SPLIT,0.3857,51-60,5-10 yrs
2186,37,5.55,3,10835.89478868193,1,0,1.0,2,0,0,1,5,0.4321977925251423,783.6272011993325,t2,STAY,0.7694,STAY,0.9686,31-40,5-10 yrs
2187,38,4.27,6,12022.88694404477,0,1,0.2220348060825951,3,1,1,0,1,0.5216751851178792,1698.2319959805016,t2,STAY,0.8055,STAY,0.9859,31-40,2-5 yrs
2188,35,1.68,6,3264.546892526062,1,0,0.5161764791428614,1,1,1,1,1,0.329823049,1930.929098030393,t2,STAY,1.0,STAY,0.8897,31-40,0-2 yrs
2189,48,3.92,3,36563.68373498843,0,1,0.4404946911464262,4,0,0,1,0,0.7648696842452805,559.1896551447296,t2,STAY,0.7638,STAY,0.7873,41-50,2-5 yrs
2190,57,4.94,1,53471.375802198134,0,0,0.2366079458740805,2,0,0,0,0,0.5475887917652357,6320.368739733165,t2,STAY,0.8039,STAY,0.7833,51-60,2-5 yrs
2191,42,7.84,1,57076.19662160769,0,1,0.7195419711060103,2,0,1,1,2,0.5068160246822103,2464.9916974185435,t2,STAY,0.9416,SPLIT,0.3592,41-50,5-10 yrs
2192,45,9.75,4,37810.585308489215,1,0,0.4035695423210251,4,0,1,0,3,0.6821768079186727,408.6393076106188,t2,STAY,0.8529,STAY,0.8632,41-50,5-10 yrs
2193,37,8.3,5,19472.266732998934,0,1,0.7156565414675587,2,0,-1,0,2,0.8067103374560902,2418.1783196759707,t2,STAY,0.9527,STAY,0.8128,31-40,5-10 yrs
2194,32,6.56,5,14024.737736088027,1,0,0.6170446308065298,2,0,1,1,0,0.9546855021246952,889.7277728001447,t2,STAY,0.9245,STAY,0.887,31-40,5-10 yrs
2195,62,5.5,3,11381.086334835063,1,1,0.3715655275164234,3,0,-1,1,4,0.331277779,1771.333345367714,t2,STAY,0.9596,STAY,0.8409,60+,5-10 yrs
2196,72,6.18,1,19327.034009411145,1,1,0.7918209409815969,1,0,1,0,3,0.6397558409301893,191.90644171454448,t2,STAY,0.9278,STAY,0.982,60+,5-10 yrs
2197,37,3.76,2,10074.260623566404,0,0,0.5929249189621151,0,0,1,1,1,0.6915392944164869,1530.407004198316,t2,STAY,0.9196,STAY,0.92,31-40,2-5 yrs
2198,75,5.78,1,89748.20014070446,0,1,0.2236858613036496,1,0,1,0,3,0.4828876777002023,3858.3642006238865,t2,SPLIT,0.2303,STAY,1.0,60+,5-10 yrs
2199,56,4.92,4,7770.600754446997,0,0,1.0,0,0,-1,0,3,0.3724764809863577,1237.4755361127084,t2,STAY,0.8145,STAY,0.8811,51-60,2-5 yrs
2200,29,17.25,3,18814.015539556236,1,0,0.9026173907232056,2,0,-1,0,4,0.7351964689760674,365.3738841,t2,STAY,1.0,STAY,1.0,18-30,10+ yrs
2201,42,6.28,1,4679.868401858341,1,1,0.8110980699628358,2,0,0,1,0,0.3179460031189517,1716.3055832021364,t2,STAY,0.8638,SPLIT,0.4822,41-50,5-10 yrs
2202,18,1.13,5,27924.057968836565,0,0,0.6248611345706573,2,1,-1,1,0,0.5825428472108676,1507.7371888080568,t2,STAY,0.994,STAY,0.8451,18-30,0-2 yrs
2203,20,4.13,3,21984.502058126855,1,0,0.9042925573834668,1,0,-1,0,5,0.3610959008192554,7418.375503247104,t2,STAY,0.8835,STAY,0.8909,18-30,2-5 yrs
2204,40,4.6,7,16557.057369785787,1,1,0.9946379891357902,1,1,-1,0,2,0.5099562015116682,2690.408977653063,t2,STAY,1.0,STAY,0.8332,31-40,2-5 yrs
2205,48,8.94,3,10443.900337111389,1,0,0.3740512142730408,2,0,-1,1,2,0.1906673578929386,1469.1893725329046,t2,STAY,0.9478,STAY,0.8744,41-50,5-10 yrs
2206,71,6.75,1,22069.88897094949,0,1,0.7570510963000215,4,1,-1,0,4,0.2934755256021258,612.8310353315005,t2,SPLIT,0.6832,STAY,0.8354,60+,5-10 yrs
2207,26,6.55,5,14248.84725428621,0,0,0.6134992736096205,3,0,0,0,1,0.1382906829472408,1736.5943369623656,t2,STAY,0.8495,STAY,0.859,18-30,5-10 yrs
2208,74,11.25,5,19742.040738228217,1,1,0.6910125032493566,0,0,0,0,1,1.0,10332.42432912581,t2,STAY,1.0,STAY,0.9492,60+,10+ yrs
2209,33,13.48,7,105444.9190803285,0,1,0.6146583402869733,3,0,-1,0,4,0.2126509400939095,2545.362246146667,t2,STAY,0.8435,SPLIT,0.4685,31-40,10+ yrs
2210,27,8.15,5,25279.31553944455,1,1,0.085376765,2,0,1,1,3,0.6767338505960941,3266.7608361520947,t2,STAY,0.8619,SPLIT,0.3828,18-30,5-10 yrs
2211,64,4.33,3,33735.088160387815,1,0,0.9571882873787676,3,0,1,1,4,0.3486842078944943,195.1330276357018,t2,STAY,1.0,STAY,0.7942,60+,2-5 yrs
2212,69,4.41,5,15190.540528538268,0,0,0.5489030617352287,2,0,0,0,1,0.0244247650260953,4127.125611356304,t2,STAY,0.8729,STAY,0.875,60+,2-5 yrs
2213,58,0.28,6,11759.9102810393,0,0,0.9094550105869548,1,0,0,1,1,0.5528734812258079,1967.2119421906757,t2,STAY,0.7636,STAY,0.9531,51-60,0-2 yrs
2214,25,10.44,4,21625.616265942615,1,1,0.5360073868830907,3,0,1,1,3,1.0,1846.364960650368,t2,STAY,0.7707,STAY,1.0,18-30,10+ yrs
2215,25,4.41,6,163266.7759,0,0,0.2804141515422048,1,0,0,1,4,0.344075495,2112.7235896965512,t2,STAY,0.8037,STAY,0.8439,18-30,2-5 yrs
2216,44,5.28,7,17501.77956350665,1,1,0.1987196833968632,2,0,1,1,0,0.868848121,2166.484996323278,t2,STAY,0.9272,STAY,0.9607,41-50,5-10 yrs
2217,48,4.08,6,29411.77086305195,0,0,0.3933852875502273,2,0,-1,1,2,0.8939292955187629,1433.0278308427685,t2,LEAVE,0.0057,LEAVE,0.1106,41-50,2-5 yrs
2218,84,2.67,4,11353.498211940105,0,1,0.9578354468071852,1,0,-1,0,3,0.2850773808611941,1158.2622355445376,t2,STAY,0.9032,STAY,1.0,60+,2-5 yrs
2219,37,16.5,4,2430.3300964724135,1,1,0.8421581250145576,5,0,1,0,7,0.1545627031765377,511.47734617985,t2,STAY,0.867,STAY,0.9696,31-40,10+ yrs
2220,30,5.3,6,11709.256179399486,0,1,0.658627441,0,0,1,1,2,0.3431241304705997,1296.4250235098514,t2,SPLIT,0.3683,STAY,1.0,18-30,5-10 yrs
2221,81,12.15,7,147940.82206656982,1,0,0.5396291708580153,2,0,1,1,2,0.7179979145013419,4919.013583343456,t2,STAY,0.9054,STAY,1.0,60+,10+ yrs
2222,28,4.44,2,35465.37813493957,0,0,0.2566720757430041,0,0,0,1,0,0.096620999,1093.913948688535,t2,STAY,0.9457,STAY,0.9301,18-30,2-5 yrs
2223,19,3.64,1,81857.83981,0,0,0.3418418034286107,2,0,1,0,2,0.5989470938589472,3702.573465277203,t2,SPLIT,0.4778,STAY,1.0,18-30,2-5 yrs
2224,46,7.76,6,16677.607194487915,1,0,0.6195907125416522,1,0,-1,0,2,0.5194276937760132,689.4816927214325,t2,STAY,0.8222,STAY,1.0,41-50,5-10 yrs
2225,44,9.73,2,3342.7032569818407,0,0,0.660423096,0,0,-1,0,5,0.3684187476338389,534.2124918599611,t2,SPLIT,0.6539,SPLIT,0.6096,41-50,5-10 yrs
2226,59,10.08,7,9072.769077490871,0,1,0.6010730573145701,2,1,-1,1,1,0.4013238782095907,1228.730591392608,t2,STAY,0.8703,STAY,0.9166,51-60,10+ yrs
2227,76,4.9,1,30261.14450002104,0,1,0.3322313206961928,1,0,1,1,2,0.4636392549479785,4156.758763853084,t2,SPLIT,0.5599,SPLIT,0.4437,60+,2-5 yrs
2228,80,8.22,7,26637.921204597784,0,0,0.7280433510142748,0,0,0,1,5,0.5178462675060544,481.5714963075567,t2,STAY,1.0,STAY,0.9777,60+,5-10 yrs
2229,37,3.9,5,21843.550006556656,0,1,0.6339318268722077,3,0,1,0,3,0.8282923650470468,8929.419066,t2,STAY,0.8796,STAY,0.7584,31-40,2-5 yrs
2230,83,5.74,3,14411.773995424915,0,1,0.159376275,1,1,-1,1,2,0.4169257474616337,12379.974269388347,t2,STAY,0.9433,STAY,0.7611,60+,5-10 yrs
2231,60,4.61,1,46712.755781947475,0,1,0.5890008895454956,0,0,-1,0,2,0.4807511889300275,3417.7594879639423,t2,STAY,0.8392,STAY,0.7963,51-60,2-5 yrs
2232,22,4.19,6,14748.88345297353,0,0,0.5169307143792681,0,1,-1,0,2,0.6238055086239922,1115.7636668660618,t2,STAY,0.8746,STAY,0.8742,18-30,2-5 yrs
2233,80,5.88,1,28176.779510928907,0,0,0.8059986755747698,0,0,1,0,4,0.3019686431030439,1179.4750217878457,t2,STAY,0.9428,STAY,0.945,60+,5-10 yrs
2234,27,2.63,1,25751.870185716853,0,1,0.078015151,5,0,1,1,2,0.8212290921257439,972.935464841038,t2,STAY,0.7886,SPLIT,0.3684,18-30,2-5 yrs
2235,57,9.28,6,16402.647690270765,0,1,0.2860690400995087,0,0,-1,0,3,0.3333181073798446,971.7705329162096,t2,STAY,1.0,STAY,0.866,51-60,5-10 yrs
2236,70,4.2,5,10883.064661234992,1,1,1.0,0,0,1,0,0,0.5942155405304135,1485.548148607431,t2,STAY,0.9226,STAY,1.0,60+,2-5 yrs
2237,34,9.04,1,15648.587411079516,1,1,0.1958891589882333,0,0,0,1,3,0.4470463179740744,348.96020318500706,t2,STAY,0.9684,STAY,0.9078,31-40,5-10 yrs
2238,36,3.01,3,98606.98956467936,0,0,0.2421344774810307,1,0,1,0,1,0.5009218862016137,2475.7099255204207,t2,SPLIT,0.3245,STAY,1.0,31-40,2-5 yrs
2239,49,4.19,5,53635.062837805846,0,1,0.8941347873445487,2,0,-1,0,1,0.8999147397172802,652.8625278917403,t2,STAY,0.816,STAY,0.8685,41-50,2-5 yrs
2240,77,2.62,5,49826.935237821075,1,0,0.5063888176091176,1,0,-1,0,3,0.5523110616521911,833.2818188501501,t2,STAY,0.8806,STAY,0.8633,60+,2-5 yrs
2241,32,2.55,3,11740.844620046348,1,0,0.6661423067509696,0,0,-1,1,0,0.359945589,911.3705612587738,t2,LEAVE,0.0577,STAY,1.0,31-40,2-5 yrs
2242,62,3.28,3,6973.3329994204305,1,1,0.7867109972061207,4,0,1,0,1,0.314047195,2503.861113218249,t2,STAY,1.0,STAY,0.8638,60+,2-5 yrs
2243,48,3.04,1,52954.872766716784,0,0,0.7153362374672894,4,0,1,1,4,0.7526803628335031,4889.58166,t2,SPLIT,0.6607,SPLIT,0.4154,41-50,2-5 yrs
2244,25,2.64,1,45424.81444359584,1,0,0.7831465034003721,2,0,-1,0,0,0.5894061146089392,724.6272457053017,t2,STAY,1.0,STAY,0.7525,18-30,2-5 yrs
2245,65,5.51,7,24582.723571276103,1,0,0.431705465,4,0,0,0,4,0.3984870946991944,5342.518864818631,t2,SPLIT,0.4485,STAY,0.9204,60+,5-10 yrs
2246,73,7.67,2,16375.933883541797,0,0,0.8010666401569627,1,0,1,1,2,0.7202590231145738,657.3011156193037,t2,STAY,0.8527,STAY,0.8967,60+,5-10 yrs
2247,56,7.9,7,6828.390523,0,0,0.8395430083054332,1,0,-1,1,0,0.3354129044055844,938.7771372150874,t2,STAY,0.9148,STAY,0.8559,51-60,5-10 yrs
2248,29,1.59,1,44087.00538328222,1,1,0.4132594510569215,2,0,-1,1,0,0.3243852880948925,4052.651568110004,t2,STAY,0.7655,STAY,0.9932,18-30,0-2 yrs
2249,28,4.6,7,56891.89072665112,1,1,0.8898901952355991,0,0,-1,1,5,0.4707364734345153,405.2365432042123,t2,STAY,0.8399,STAY,0.9549,18-30,2-5 yrs
2250,46,4.32,3,12793.929213513746,1,0,0.8738261500596122,0,0,1,0,3,0.4395496945374467,1100.3107227423395,t2,STAY,1.0,STAY,0.832,41-50,2-5 yrs
2251,51,11.36,6,11967.145745003369,1,0,0.7290347209140361,3,0,1,1,3,0.1480064086927617,784.2030489273586,t2,STAY,0.9791,STAY,0.9287,51-60,10+ yrs
2252,54,4.71,6,59447.54107,1,1,0.6156382486665753,1,0,-1,0,1,0.396654923,1197.0210482363489,t2,STAY,0.9234,STAY,0.8994,51-60,2-5 yrs
2253,34,5.24,3,13180.693571314743,1,1,0.7375442285648516,2,0,-1,1,1,0.6118346634461628,974.7780613929932,t2,STAY,0.7551,STAY,0.9602,31-40,5-10 yrs
2254,51,2.03,6,91422.61597,0,0,0.8849458632618866,3,0,0,0,1,0.4228310818494012,377.2581334163342,t2,STAY,0.9951,STAY,1.0,51-60,2-5 yrs
2255,37,3.22,3,20186.283007859412,0,0,0.5863237821346833,2,0,0,0,1,0.4921443317993511,3123.227769977869,t2,STAY,0.9056,STAY,0.8344,31-40,2-5 yrs
2256,63,1.94,6,16167.375529902689,0,0,0.7497868355748507,3,0,-1,0,2,0.2948946657612892,2469.6340541306627,t2,STAY,1.0,LEAVE,0.0271,60+,0-2 yrs
2257,71,5.72,7,22835.83749701185,1,0,0.4973777511139238,1,0,-1,0,4,0.5561733315851647,4045.649211912064,t2,SPLIT,0.4952,STAY,0.9071,60+,5-10 yrs
2258,61,11.56,6,16166.469826594664,1,0,0.2952327429403423,3,0,-1,0,1,0.5978251245078221,1251.8396618130018,t2,SPLIT,0.463,SPLIT,0.4004,60+,10+ yrs
2259,18,3.3,6,54228.93543449919,1,0,0.4209442308781607,3,1,0,0,1,0.7806833211912574,1661.466154905761,t2,SPLIT,0.4223,STAY,0.9586,18-30,2-5 yrs
2260,84,4.73,3,44741.112993651994,0,1,0.1386396534121141,0,0,1,1,3,0.4352295003313605,4037.591297,t2,STAY,0.8575,STAY,0.8907,60+,2-5 yrs
2261,19,3.05,1,52600.717230867755,1,1,0.7077062733052666,3,0,0,1,3,0.4478090248469324,2212.2338031901772,t2,STAY,0.8786,STAY,0.8607,18-30,2-5 yrs
2262,84,3.7,4,25530.160388126264,1,1,0.2650818511773408,3,0,1,0,5,0.6266394821487954,4085.5911703656247,t2,STAY,0.926,SPLIT,0.5548,60+,2-5 yrs
2263,20,5.79,1,15289.4205571376,1,1,0.5610870859476017,4,1,1,0,2,0.4690957882365316,3827.971979,t2,STAY,1.0,STAY,0.8576,18-30,5-10 yrs
2264,52,14.61,4,21867.325033667457,1,0,0.2968330498252297,1,0,0,1,2,0.6258576143529089,1882.072023999331,t2,STAY,0.7726,SPLIT,0.6647,51-60,10+ yrs
2265,25,11.24,7,15669.047784872197,1,1,0.8141792628145857,1,0,1,0,2,0.6460218176898084,1969.921481577404,t2,STAY,0.8741,STAY,0.8519,18-30,10+ yrs
2266,24,13.09,1,71202.07288619062,1,0,0.8302424628875009,2,0,-1,1,2,0.2859981231932282,1700.9387859052213,t2,STAY,0.9732,SPLIT,0.5801,18-30,10+ yrs
2267,63,9.08,7,49110.05009250011,0,0,0.2539365449992919,1,0,1,0,1,0.276512556306591,1972.012426833868,t2,STAY,0.9409,STAY,0.7672,60+,5-10 yrs
2268,66,4.69,5,20471.34835947789,1,1,0.8801557353235014,2,0,1,0,2,0.3837231837753618,1105.4149970505332,t2,STAY,0.8705,STAY,0.9702,60+,2-5 yrs
2269,25,4.3,1,10496.740239698896,0,1,0.3967086273820411,2,1,1,1,2,0.1553736166537163,2456.7547197551007,t2,STAY,0.9252,STAY,1.0,18-30,2-5 yrs
2270,83,3.31,6,75559.20125550301,1,1,0.3628135684937247,1,0,0,1,2,0.8712018540796332,2133.2433700300403,t2,STAY,0.8286,STAY,0.8107,60+,2-5 yrs
2271,39,0.75,1,24571.617813809906,1,1,0.2612359004087736,2,0,1,1,1,0.2449889678699905,1050.6677360359186,t2,STAY,0.977,STAY,0.8433,31-40,0-2 yrs
2272,39,4.65,5,19848.14899,0,0,0.5685363017005668,4,1,-1,0,0,0.7307972164266691,2560.772412729786,t2,STAY,0.9393,STAY,0.907,31-40,2-5 yrs
